,animal,session,trial,onset,first_lick_in,last_lick_out,water_valve_on,outcome,licks,running_speed,time_0,sound_num,reward,go_nogo,licks_out,quality,water_valve_amt
85,JUV011,211215,86,713.3514799999998,713.5103129999998,718.0827960000001,713.5126460000001,713.5126460000001,"[713.5103129999998, 713.5973129999998, 713.713146, 713.8153120000002, 713.9309779999999, 714.025811, 714.1278109999998, 714.2503160000001, 714.3598099999999, 714.476142, 714.5858090000002, 718.0761280000002]","[array([[ 7.10732972e+02,  1.63425926e+00],
       [ 7.11342972e+02,  1.87613843e+00],
       [ 7.11852972e+02,  1.94444444e+00],
       [ 7.12362972e+02,  1.77559913e+00],
       [ 7.12882972e+02,  1.35149573e+00],
       [ 7.13402972e+02,  1.46367521e+00],
       [ 7.13902972e+02,  8.55555556e-01],
       [ 7.14452972e+02,  1.46464646e-01],
       [ 7.14562972e+02, -1.01010101e-01],
       [ 7.15162972e+02,  5.64814815e-01],
       [ 7.15762972e+02,  2.20833333e+00],
       [ 7.16272972e+02,  2.84313725e+00],
       [ 7.16782972e+02,  2.11328976e+00],
       [ 7.17292972e+02,  9.96732026e-01],
       [ 7.17802972e+02,  5.93681917e-01],
       [ 7.18302972e+02,  6.22222222e-01],
       [ 7.18812972e+02,  1.12745098e+00],
       [ 7.19322972e+02,  1.07843137e+00],
       [ 7.19842972e+02,  1.11645299e+00]])]",1663.447028,2,2,go,12,normal,2
86,JUV011,211215,87,720.08412,,,,723.3344400000001,[],"[array([[7.17292972e+02, 9.96732026e-01],
       [7.17802972e+02, 5.93681917e-01],
       [7.18302972e+02, 6.22222222e-01],
       [7.18812972e+02, 1.12745098e+00],
       [7.19322972e+02, 1.07843137e+00],
       [7.19842972e+02, 1.11645299e+00],
       [7.20342972e+02, 1.20000000e+00],
       [7.20862972e+02, 1.20192308e+00],
       [7.21372972e+02, 1.37254902e+00],
       [7.21892972e+02, 1.31944444e+00],
       [7.22402972e+02, 1.22549020e+00],
       [7.22912972e+02, 1.33986928e+00],
       [7.23422972e+02, 1.44335512e+00],
       [7.23932972e+02, 1.39978214e+00],
       [7.24062972e+02, 1.23931624e+00],
       [7.24662972e+02, 1.29166667e+00],
       [7.25272972e+02, 1.33424408e+00],
       [7.25782972e+02, 1.35620915e+00],
       [7.26292972e+02, 1.26361656e+00],
       [7.26812972e+02, 1.28739316e+00],
       [7.27322972e+02, 1.29084967e+00],
       [7.27832972e+02, 1.29629630e+00]])]",1663.447028,8,0,nogo,0,normal,
87,JUV011,211215,88,727.8647559999999,728.0352549999998,729.1789169999997,728.0375939999999,728.0375939999999,"[728.0352549999998, 728.1355909999997, 728.251593, 728.3544200000001, 728.4582529999998, 728.5544199999999, 728.663595, 728.7737569999999, 728.8832509999997, 729.0064179999999, 729.1360839999998]","[array([[ 7.25272972e+02,  1.33424408e+00],
       [ 7.25782972e+02,  1.35620915e+00],
       [ 7.26292972e+02,  1.26361656e+00],
       [ 7.26812972e+02,  1.28739316e+00],
       [ 7.27322972e+02,  1.29084967e+00],
       [ 7.27832972e+02,  1.29629630e+00],
       [ 7.28342972e+02,  1.01851852e+00],
       [ 7.28892972e+02,  2.22222222e-01],
       [ 7.29002972e+02, -5.05050505e-02],
       [ 7.29592972e+02,  2.63653484e-01],
       [ 7.30202972e+02,  1.87613843e+00],
       [ 7.30712972e+02,  2.65795207e+00],
       [ 7.31222972e+02,  2.45642702e+00],
       [ 7.31732972e+02,  1.84640523e+00]])]",1663.447028,2,2,go,11,normal,2
88,JUV011,211215,89,732.1450719999998,,,,735.1473929999997,[],"[array([[7.29592972e+02, 2.63653484e-01],
       [7.30202972e+02, 1.87613843e+00],
       [7.30712972e+02, 2.65795207e+00],
       [7.31222972e+02, 2.45642702e+00],
       [7.31732972e+02, 1.84640523e+00],
       [7.32242972e+02, 5.28322440e-01],
       [7.32772972e+02, 6.13207547e-01],
       [7.33282972e+02, 8.33333333e-01],
       [7.33792972e+02, 1.24727669e+00],
       [7.34312972e+02, 1.21794872e+00],
       [7.34822972e+02, 7.73420479e-01],
       [7.35332972e+02, 1.29629630e+00],
       [7.35882972e+02, 1.45959596e+00],
       [7.36382972e+02, 1.26666667e+00],
       [7.36892972e+02, 1.22004357e+00],
       [7.37412972e+02, 1.28205128e+00],
       [7.37922972e+02, 1.06753813e+00],
       [7.38432972e+02, 1.23093682e+00],
       [7.38942972e+02, 1.29084967e+00],
       [7.39452972e+02, 1.29084967e+00],
       [7.39962972e+02, 1.42156863e+00],
       [7.40472972e+02, 1.24727669e+00],
       [7.40982972e+02, 1.30174292e+00],
       [7.41482972e+02, 1.36111111e+00],
       [7.42002972e+02, 1.23397436e+00],
       [7.42522972e+02, 1.39957265e+00],
       [7.43022972e+02, 1.43333333e+00],
       [7.43542972e+02, 1.55982906e+00],
       [7.44052972e+02, 1.51416122e+00],
       [7.44562972e+02, 1.41067538e+00],
       [7.45072972e+02, 1.48692810e+00],
       [7.45582972e+02, 1.34531590e+00],
       [7.45682972e+02, 1.52777778e+00],
       [7.46282972e+02, 1.49074074e+00],
       [7.46882972e+02, 1.56481481e+00],
       [7.47402972e+02, 1.54914530e+00],
       [7.47912972e+02, 1.49237473e+00],
       [7.48422972e+02, 1.36710240e+00]])]",1663.447028,9,-1,go,0,missed,
89,JUV011,211215,90,748.9295139999999,749.1308370000002,749.388003,,749.1308370000002,"[749.1308370000002, 749.2233369999999, 749.33817]","[array([[7.46282972e+02, 1.49074074e+00],
       [7.46882972e+02, 1.56481481e+00],
       [7.47402972e+02, 1.54914530e+00],
       [7.47912972e+02, 1.49237473e+00],
       [7.48422972e+02, 1.36710240e+00],
       [7.48942972e+02, 1.46901709e+00],
       [7.49452972e+02, 7.67973856e-01],
       [7.49992972e+02, 5.14403292e-01],
       [7.50512972e+02, 1.73076923e+00],
       [7.51022972e+02, 2.17320261e+00],
       [7.51532972e+02, 2.18954248e+00],
       [7.52052972e+02, 1.82692308e+00],
       [7.52562972e+02, 1.46514161e+00],
       [7.53072972e+02, 1.51960784e+00],
       [7.53582972e+02, 1.53594771e+00],
       [7.54092972e+02, 1.43790850e+00],
       [7.54602972e+02, 1.44880174e+00],
       [7.55112972e+02, 1.31808279e+00],
       [7.55622972e+02, 1.35076253e+00],
       [7.56132972e+02, 1.54139434e+00],
       [7.56652972e+02, 1.44764957e+00],
       [7.57172972e+02, 1.49038462e+00],
       [7.57672972e+02, 1.57777778e+00],
       [7.58192972e+02, 1.59722222e+00],
       [7.58712972e+02, 1.59722222e+00],
       [7.59222972e+02, 1.31808279e+00],
       [7.59732972e+02, 1.28540305e+00],
       [7.59832972e+02, 1.33333333e+00],
       [7.60432972e+02, 1.28703704e+00],
       [7.61042972e+02, 1.09289617e+00],
       [7.61552972e+02, 1.32352941e+00],
       [7.62062972e+02, 1.37254902e+00],
       [7.62572972e+02, 1.55228758e+00],
       [7.63092972e+02, 1.54914530e+00]])]",1663.447028,6,-1,nogo,3,normal,
90,JUV011,211215,91,763.4259470000002,763.7007789999998,764.721114,763.7029509999998,763.7029509999998,"[763.7007789999998, 763.8084450000001, 763.9252780000002, 764.0302780000002, 764.1324439999999, 764.213444, 764.3226100000002, 764.4389430000001, 764.541111, 764.6642750000001]","[array([[7.60432972e+02, 1.28703704e+00],
       [7.61042972e+02, 1.09289617e+00],
       [7.61552972e+02, 1.32352941e+00],
       [7.62062972e+02, 1.37254902e+00],
       [7.62572972e+02, 1.55228758e+00],
       [7.63092972e+02, 1.54914530e+00],
       [7.63602972e+02, 1.49782135e+00],
       [7.64112972e+02, 3.81263617e-01],
       [7.64252972e+02, 5.95238095e-02],
       [7.64842972e+02, 2.35404896e-02],
       [7.65462972e+02, 4.88351254e-01],
       [7.65972972e+02, 1.75925926e+00],
       [7.66482972e+02, 2.49455338e+00],
       [7.66992972e+02, 2.12418301e+00],
       [7.67512972e+02, 1.34081197e+00]])]",1663.447028,4,2,go,10,normal,2
91,JUV011,211215,92,767.6019299999998,767.715263,768.9900910000001,767.7174329999998,767.7174329999998,"[767.715263, 767.8089289999998, 767.917434, 768.0277620000002, 768.1374329999999, 768.2330940000002, 768.3499269999998, 768.4597599999997, 768.569594, 768.6864259999998, 768.8095939999998, 768.932425]","[array([[ 7.64842972e+02,  2.35404896e-02],
       [ 7.65462972e+02,  4.88351254e-01],
       [ 7.65972972e+02,  1.75925926e+00],
       [ 7.66482972e+02,  2.49455338e+00],
       [ 7.66992972e+02,  2.12418301e+00],
       [ 7.67512972e+02,  1.34081197e+00],
       [ 7.68022972e+02,  3.59477124e-01],
       [ 7.68572972e+02,  1.51515152e-01],
       [ 7.68682972e+02,  2.52525253e-02],
       [ 7.69282972e+02, -4.62962963e-03],
       [ 7.69882972e+02,  6.11111111e-01],
       [ 7.70402972e+02,  1.33012821e+00],
       [ 7.70912972e+02,  1.48692810e+00],
       [ 7.71422972e+02,  7.13507625e-01],
       [ 7.71942972e+02,  5.76923077e-01]])]",1663.447028,1,2,go,12,normal,2
92,JUV011,211215,93,772.3964110000002,772.5352440000001,778.706052,772.5374099999999,772.5374099999999,"[772.5352440000001, 772.6295770000002, 772.7382429999998, 772.8475760000001, 772.964575, 773.0667410000001, 773.1755739999999, 773.2987410000001, 773.4149069999999, 773.524406, 773.6409060000001, 773.7644049999999, 775.9680629999998, 776.157729, 777.091559, 778.677886]","[array([[7.69882972e+02, 6.11111111e-01],
       [7.70402972e+02, 1.33012821e+00],
       [7.70912972e+02, 1.48692810e+00],
       [7.71422972e+02, 7.13507625e-01],
       [7.71942972e+02, 5.76923077e-01],
       [7.72452972e+02, 6.75381264e-01],
       [7.72962972e+02, 2.17864924e-01],
       [7.73092972e+02, 1.28205128e-01],
       [7.73692972e+02, 4.62962963e-02],
       [7.74302972e+02, 9.10746812e-02],
       [7.74812972e+02, 1.16557734e+00],
       [7.75322972e+02, 1.86274510e+00],
       [7.75842972e+02, 1.80555556e+00],
       [7.76352972e+02, 1.07843137e+00],
       [7.76862972e+02, 9.31372549e-01],
       [7.77382972e+02, 5.98290598e-01],
       [7.77892972e+02, 9.04139434e-01],
       [7.78412972e+02, 1.03632479e+00],
       [7.78922972e+02, 4.24836601e-01],
       [7.79432972e+02, 9.64052288e-01],
       [7.79952972e+02, 1.31410256e+00],
       [7.80462972e+02, 1.35076253e+00]])]",1663.447028,4,2,go,16,normal,2
93,JUV011,211215,94,780.7073770000002,786.3035220000002,787.3206839999998,,783.9576980000002,"[786.3035220000002, 786.5175209999998, 786.7135199999998, 786.856186, 787.0253600000001, 787.1576850000001, 787.2996840000001, 787.3136839999997]","[array([[ 7.77892972e+02,  9.04139434e-01],
       [ 7.78412972e+02,  1.03632479e+00],
       [ 7.78922972e+02,  4.24836601e-01],
       [ 7.79432972e+02,  9.64052288e-01],
       [ 7.79952972e+02,  1.31410256e+00],
       [ 7.80462972e+02,  1.35076253e+00],
       [ 7.80972972e+02,  1.26361656e+00],
       [ 7.81482972e+02,  1.18736383e+00],
       [ 7.81992972e+02,  1.58496732e+00],
       [ 7.82512972e+02,  1.50106838e+00],
       [ 7.83022972e+02,  1.39433551e+00],
       [ 7.83532972e+02,  1.51416122e+00],
       [ 7.84032972e+02,  1.51666667e+00],
       [ 7.84552972e+02,  1.59722222e+00],
       [ 7.84682972e+02,  1.49572650e+00],
       [ 7.85282972e+02,  1.22222222e+00],
       [ 7.85892972e+02, -2.27686703e-02],
       [ 7.86402972e+02, -3.26797386e-02],
       [ 7.86912972e+02, -2.17864924e-02],
       [ 7.87422972e+02,  5.99128540e-02],
       [ 7.87942972e+02, -5.87606838e-02],
       [ 7.88452972e+02,  1.08932462e-02],
       [ 7.88962972e+02,  3.59477124e-01]])]",1663.447028,5,0,nogo,8,normal,
94,JUV011,211215,95,789.3220099999999,,,,792.3243309999998,[],"[array([[ 7.86402972e+02, -3.26797386e-02],
       [ 7.86912972e+02, -2.17864924e-02],
       [ 7.87422972e+02,  5.99128540e-02],
       [ 7.87942972e+02, -5.87606838e-02],
       [ 7.88452972e+02,  1.08932462e-02],
       [ 7.88962972e+02,  3.59477124e-01],
       [ 7.89472972e+02,  1.16013072e+00],
       [ 7.89982972e+02,  1.86819172e+00],
       [ 7.90492972e+02,  2.09694989e+00],
       [ 7.91002972e+02,  1.66666667e+00],
       [ 7.91522972e+02,  1.27670940e+00],
       [ 7.92022972e+02,  2.77777778e-01],
       [ 7.92542972e+02,  1.02564103e+00],
       [ 7.93082972e+02,  1.34259259e+00],
       [ 7.93582972e+02,  1.28333333e+00],
       [ 7.94102972e+02,  9.34829060e-01],
       [ 7.94602972e+02,  1.18888889e+00],
       [ 7.95122972e+02,  9.29487179e-01],
       [ 7.95632972e+02,  5.66448802e-01],
       [ 7.96142972e+02,  9.36819172e-01],
       [ 7.96652972e+02,  1.12745098e+00],
       [ 7.97172972e+02,  1.08440171e+00],
       [ 7.97682972e+02,  6.15468410e-01],
       [ 7.98192972e+02,  1.09477124e+00],
       [ 7.98712972e+02,  6.30341880e-01],
       [ 7.99222972e+02,  1.43246187e+00],
       [ 7.99732972e+02,  1.54139434e+00],
       [ 8.00242972e+02,  1.63943355e+00],
       [ 8.00762972e+02,  1.38888889e+00],
       [ 8.01272972e+02,  1.27450980e+00],
       [ 8.01782972e+02,  1.34531590e+00],
       [ 8.02282972e+02,  1.36111111e+00],
       [ 8.02792972e+02,  1.37799564e+00],
       [ 8.02912972e+02,  1.41203704e+00],
       [ 8.03512972e+02,  1.36111111e+00],
       [ 8.04122972e+02,  1.39344262e+00],
       [ 8.04632972e+02,  1.51416122e+00],
       [ 8.05142972e+02,  1.53594771e+00],
       [ 8.05652972e+02,  1.60130719e+00],
       [ 8.06162972e+02,  1.76470588e+00],
       [ 8.06672972e+02,  1.69934641e+00]])]",1663.447028,11,-1,go,0,missed,
95,JUV011,211215,96,806.6811109999999,806.83844,808.0472709999999,806.8407729999999,806.8407729999999,"[806.83844, 806.9244389999999, 807.0294389999999, 807.1272749999998, 807.2407709999998, 807.3331130000001, 807.4254369999999, 807.5417699999998, 807.6504359999999, 807.7667689999998, 807.8891020000001, 808.011602]","[array([[8.04122972e+02, 1.39344262e+00],
       [8.04632972e+02, 1.51416122e+00],
       [8.05142972e+02, 1.53594771e+00],
       [8.05652972e+02, 1.60130719e+00],
       [8.06162972e+02, 1.76470588e+00],
       [8.06672972e+02, 1.69934641e+00],
       [8.07182972e+02, 9.25925926e-01],
       [8.07732972e+02, 9.09090909e-02],
       [8.07832972e+02, 2.77777778e-02],
       [8.08422972e+02, 1.50659134e-01],
       [8.09032972e+02, 1.24772313e+00],
       [8.09542972e+02, 1.69934641e+00],
       [8.10062972e+02, 1.40491453e+00],
       [8.10572972e+02, 6.59041394e-01],
       [8.11082972e+02, 4.73856209e-01],
       [8.11592972e+02, 8.93246187e-01]])]",1663.447028,4,2,go,12,normal,2
96,JUV011,211215,97,811.8320859999999,,,,814.8344080000002,[],"[array([[8.09032972e+02, 1.24772313e+00],
       [8.09542972e+02, 1.69934641e+00],
       [8.10062972e+02, 1.40491453e+00],
       [8.10572972e+02, 6.59041394e-01],
       [8.11082972e+02, 4.73856209e-01],
       [8.11592972e+02, 8.93246187e-01],
       [8.12102972e+02, 1.18191721e+00],
       [8.12612972e+02, 1.04030501e+00],
       [8.13122972e+02, 9.15032680e-01],
       [8.13642972e+02, 1.03098291e+00],
       [8.14152972e+02, 1.10021786e+00],
       [8.14662972e+02, 1.41612200e+00],
       [8.15182972e+02, 1.41025641e+00],
       [8.15712972e+02, 1.29979036e+00],
       [8.16232972e+02, 1.34615385e+00],
       [8.16742972e+02, 1.11111111e+00],
       [8.17252972e+02, 1.78649237e+00],
       [8.17762972e+02, 1.83551198e+00],
       [8.18282972e+02, 1.54380342e+00],
       [8.18792972e+02, 1.33986928e+00],
       [8.19292972e+02, 1.56111111e+00],
       [8.19812972e+02, 1.45833333e+00],
       [8.20332972e+02, 1.32478632e+00],
       [8.20842972e+02, 1.32897603e+00],
       [8.21362972e+02, 1.35149573e+00],
       [8.21872972e+02, 1.55773420e+00],
       [8.22382972e+02, 1.67211329e+00],
       [8.22892972e+02, 1.47603486e+00],
       [8.23402972e+02, 1.57407407e+00],
       [8.23922972e+02, 1.51709402e+00],
       [8.24432972e+02, 1.73747277e+00],
       [8.24942972e+02, 1.61220044e+00],
       [8.25052972e+02, 1.41414141e+00],
       [8.25642972e+02, 1.71845574e+00],
       [8.26252972e+02, 2.19034608e+00],
       [8.26772972e+02, 1.66132479e+00],
       [8.27282972e+02, 1.42701525e+00],
       [8.27792972e+02, 1.42156863e+00],
       [8.28312972e+02, 1.27136752e+00]])]",1663.447028,15,-1,go,0,missed,
97,JUV011,211215,98,828.3776870000002,828.5286860000001,829.7728480000001,828.5308529999998,828.5308529999998,"[828.5286860000001, 828.637686, 828.7251929999998, 828.8273519999998, 828.9360179999999, 829.0306839999998, 829.1326840000002, 829.2483499999998, 829.371016, 829.4930159999999, 829.6156820000001, 829.7443480000002]","[array([[8.25642972e+02, 1.71845574e+00],
       [8.26252972e+02, 2.19034608e+00],
       [8.26772972e+02, 1.66132479e+00],
       [8.27282972e+02, 1.42701525e+00],
       [8.27792972e+02, 1.42156863e+00],
       [8.28312972e+02, 1.27136752e+00],
       [8.28822972e+02, 8.11546841e-01],
       [8.29362972e+02, 2.21193416e-01],
       [8.29472972e+02, 7.57575758e-02],
       [8.30062972e+02, 2.25988701e-01],
       [8.30672972e+02, 1.58469945e+00],
       [8.31182972e+02, 1.78104575e+00],
       [8.31702972e+02, 1.33012821e+00],
       [8.32202972e+02, 4.61111111e-01],
       [8.32722972e+02, 7.53205128e-01]])]",1663.447028,3,2,go,12,normal,2
98,JUV011,211215,99,833.0341680000001,833.1810009999999,838.4123180000001,833.1830009999999,833.1830009999999,"[833.1810009999999, 833.282001, 833.4041670000001, 833.5334990000001, 833.6283319999998, 833.737165, 833.8529979999998, 833.9763309999998, 834.0926639999998, 834.2229969999999, 834.3589959999999, 837.2378180000001, 837.4526510000001, 838.2483139999999, 838.3553139999999]","[array([[8.30062972e+02, 2.25988701e-01],
       [8.30672972e+02, 1.58469945e+00],
       [8.31182972e+02, 1.78104575e+00],
       [8.31702972e+02, 1.33012821e+00],
       [8.32202972e+02, 4.61111111e-01],
       [8.32722972e+02, 7.53205128e-01],
       [8.33232972e+02, 5.50108932e-01],
       [8.33742972e+02, 1.36165577e-01],
       [8.33882972e+02, 1.38888889e-01],
       [8.34482972e+02, 9.25925926e-03],
       [8.35092972e+02, 9.06193078e-01],
       [8.35602972e+02, 2.09694989e+00],
       [8.36112972e+02, 2.49455338e+00],
       [8.36622972e+02, 2.42374728e+00],
       [8.37132972e+02, 1.26361656e+00],
       [8.37642972e+02, 2.01525054e-01],
       [8.38162972e+02, 5.12820513e-01],
       [8.38682972e+02, 1.97649573e-01],
       [8.39192972e+02, 1.30174292e+00],
       [8.39702972e+02, 1.59041394e+00],
       [8.40212972e+02, 1.30718954e+00]])]",1663.447028,2,2,go,15,normal,2
